_id,FHRSID,ChangesByServerID,LocalAuthorityBusinessID,BusinessName,BusinessType,BusinessTypeID,AddressLine1,AddressLine2,AddressLine3,AddressLine4,PostCode,Phone,RatingValue,RatingKey,RatingDate,LocalAuthorityCode,LocalAuthorityName,LocalAuthorityWebSite,LocalAuthorityEmailAddress,scores,SchemeType,geocode,RightToReply,Distance,NewRatingPending,meta,links
66f1f56373c18e462171d7e5,1385143,0,14493,Heronsgate Primary School Thamesmead Campus,School/college/university,7845,Whinchat Road,,London,,SE28 0EA,,5,fhrs_5_en-gb,2021-11-03T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': 0.0827509984374046, 'latitude': 51.4940567016602}",,4647.551924205384,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1385143'}]"
66f1f56373c18e462171d7ef,694900,0,PI/000161057,Breakfast Club,School/college/university,7845,Heronsgate Primary School Whinchat Road,,Thamesmead,Greenwich,SE28 0DW,,5,fhrs_5_en-gb,2021-05-05T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': 0.0835620015859604, 'latitude': 51.4950485229492}",,4647.558711804182,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/694900'}]"
66f1f56373c18e462171d7f4,695385,0,PI/000184451,BR6,School/college/university,7845,95 Plumstead Road,,Woolwich,Greenwich,SE18 7DQ,,5,fhrs_5_en-gb,2020-09-28T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': 0.0787421, 'latitude': 51.4903331}",,4647.56162094585,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/695385'}]"
66f1f56373c18e462171d7f5,947998,0,PI/000202511,GMT Kitchen and Cafe,Restaurant/Cafe/Canteen,1,95 Plumstead Road,,Woolwich,Greenwich,SE18 7DQ,,5,fhrs_5_en-gb,2022-03-23T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': 0.0787421, 'latitude': 51.4903331}",,4647.56162094585,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/947998'}]"
66f1f56373c18e462171d7f9,695707,0,PI/000192457,Catering & Hospitality Education Dep,School/college/university,7845,95 Plumstead Road,,Woolwich,Greenwich,SE18 7DQ,,5,fhrs_5_en-gb,2020-10-20T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': 0.0787421, 'latitude': 51.4903331}",,4647.56162094585,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/695707'}]"
66f1f56373c18e462171d849,1154241,0,12817,The Real Deal,Other catering premises,7841,190 Whinchat Road,,Thamesmead,Greenwich,SE28 0DR,,5,fhrs_5_en-gb,2020-07-30T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': 0.0844204, 'latitude': 51.4978398}",,4647.629743175956,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1154241'}]"
66f1f56373c18e462171d86e,1226526,0,13338,Borna,Manufacturers/packers,7839,Unit 14 I O Centre Seymour Street,,Woolwich,Greenwich,SE18 6SX,,5,fhrs_5_en-gb,2020-09-22T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': 0.0774802, 'latitude': 51.4918377}",,4647.66278774447,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1226526'}]"
66f1f56373c18e462171d887,694051,0,PI/000002353,Blossom Place Olive Services,Caring Premises,5,28 Allenby Road,,Thamesmead,Greenwich,SE28 0BN,,5,fhrs_5_en-gb,2021-04-21T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': 0.0795886, 'latitude': 51.4942476}",,4647.674235398116,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/694051'}]"
66f1f56373c18e462171d8aa,1385142,0,14492,Heronsgate Primary School Royal Arsenal Campus,School/college/university,7845,Heronsgate Primary School Burrage Grove Campus Burrage Grove,,Plumstead,Greenwich,SE18 7LJ,,5,fhrs_5_en-gb,2021-10-14T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': 0.074074998497963, 'latitude': 51.4898490905762}",,4647.714088390572,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1385142'}]"
66f1f56373c18e462171d8ae,1112594,0,12607,Menagerie Cafe,Restaurant/Cafe/Canteen,1,Menagerie Cafe Unit 9 The I O Centre Skeffington Street,,Woolwich,Greenwich,SE18 6SR,,5,fhrs_5_en-gb,2020-09-08T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': 0.075545996427536, 'latitude': 51.4914321899414}",,4647.718461705105,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1112594'}]"
66f1f56373c18e462171d8bc,1156702,0,12845,PLOT Roasting,Other catering premises,7841,Unit 38 The I O Centre Armstrong Road,,Woolwich,Greenwich,SE18 6RS,,5,fhrs_5_en-gb,2020-10-16T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': 0.0770593, 'latitude': 51.4935863}",,4647.742227445188,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1156702'}]"
66f1f56373c18e462171d8bd,1468524,0,15011,Innova Nutraceutics Ltd,Retailers - other,4613,Unit 21 - 22 The I O Centre Armstrong Road,,Woolwich,Greenwich,SE18 6RS,,5,fhrs_5_en-gb,2022-08-09T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': 0.0770593, 'latitude': 51.4935863}",,4647.742227445188,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1468524'}]"
66f1f56373c18e462171d8f5,1243199,0,13395,Foodelo,Retailers - other,4613,5 Gunnery Terrace Cornwallis Road,,Woolwich,Greenwich,SE18 6SW,,5,fhrs_5_en-gb,2021-02-04T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': 0.0744580030441284, 'latitude': 51.4923133850098}",,4647.790435013738,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1243199'}]"
66f1f56373c18e462171d901,1388277,0,14533,Brighter Futures Project,School/college/university,7845,Unit 6 9 - 11 Gunnery Terrace Cornwallis Road,,Woolwich,Greenwich,SE18 6SW,,5,fhrs_5_en-gb,2021-08-02T00:00:00,511,Greenwich,http://www.royalgreenwich.gov.uk,health@royalgreenwich.gov.uk,"{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': 0.0739989, 'latitude': 51.4922421}",,4647.804565120756,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1388277'}]"
